id,name,avg_user_rating,user_ratings_count,reviews_count,added,avg_playtime,esrb_rating,release_year,release_month,release_quarter,critic_rating,rating_gap,genre_count,is_action,is_adventure,is_arcade,is_board_games,is_card,is_casual,is_educational,is_family,is_fighting,is_indie,is_massively_multiplayer,is_platformer,is_puzzle,is_rpg,is_racing,is_shooter,is_simulation,is_sports,is_strategy,platform_type,platform_count,store_count
285712,KurtzPel,2.66,125,125,1185,2,,2019,4,2,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc_only,1,1
23498,Tannenberg,3.49,62,63,1185,4,Everyone,2019,2,1,,,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,multi_platform,5,4
16160,Dreamfall: The Longest Journey,4.24,218,220,1185,4,Mature,2006,4,2,3.75,0.4900000000000002,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,multi_platform,2,3
41389,"Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness, Episode Three",2.75,32,32,1184,1,,2012,6,2,,,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,pc_only,3,2
11941,Labyronia RPG,1.89,54,54,1184,4,,2015,8,3,,,9,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,pc_only,1,1
11044,Car Mechanic Simulator 2015,3.34,91,91,1184,3,,2015,4,2,3.4,-0.06000000000000005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,pc_only,3,2
45342,Orwell: Ignorance is Strength,3.89,82,83,1182,4,,2018,2,1,3.7,0.18999999999999995,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,pc_only,3,3
24030,Super Mario Bros. 3,4.39,569,575,1182,25,Everyone,1988,10,4,,,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,console_only,7,1
10349,Painkiller Redemption,2.88,77,78,1182,1,,2011,2,1,2.15,0.73,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,pc_only,1,1
16612,NEKOPARA Vol. 0,3.41,128,130,1181,4,,2015,8,3,,,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,1,1
16437,Still Life,3.76,114,115,1181,2,Adults Only,2005,4,2,3.75,0.009999999999999787,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,multi_platform,3,2
14527,The Guild II Renaissance,3.52,83,86,1180,2,,2010,7,3,2.8,0.7200000000000002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,pc_only,1,2
62359,Monster Sanctuary,3.6,47,47,1179,3,,2020,12,4,3.95,-0.3500000000000001,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,multi_platform,4,3
10373,Genital Jousting,3.76,140,143,1179,1,Adults Only,2016,11,4,,,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,1,1
1236,Thimbleweed Park,4.07,242,244,1179,7,Teen,2017,3,1,4.2,-0.1299999999999999,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,multi_platform,8,8
115,Zero Escape: The Nonary Games,4.38,179,181,1178,6,Mature,2017,3,1,4.3,0.08000000000000007,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,multi_platform,4,2
11385,Refunct,3.62,151,156,1177,2,Everyone,2015,10,4,,,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,multi_platform,6,4
19093,Another World – 20th Anniversary Edition,4.01,128,128,1176,1,Teen,2011,9,3,,,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,multi_platform,7,5
37357,Marvel Ultimate Alliance,3.92,264,271,1175,2,Teen,2006,10,4,4.05,-0.1299999999999999,5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,multi_platform,10,4
21751,The Desolate Hope,2.0,41,41,1175,1,,2014,5,2,,,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,pc_only,1,1
16342,Outcast 1.1,2.83,40,40,1175,4,Mature,1999,7,3,,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pc_only,1,2
2937,Infinifactory,3.93,70,71,1175,5,Teen,2015,6,2,,,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,multi_platform,4,5
261296,One Step From Eden,3.72,53,54,1174,4,Everyone 10+,2018,9,3,,,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,multi_platform,5,5
49069,Sword Legacy Omen,2.43,27,28,1173,4,,2018,8,3,,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,pc_only,1,2
42858,Crackdown 3,2.87,270,274,1173,0,Mature,2019,2,1,2.85,0.020000000000000018,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,multi_platform,2,1
13434,The Cat Lady,4.26,137,140,1172,3,Adults Only,2012,12,4,4.05,0.20999999999999996,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,2,2
325034,Vampire: The Masquerade - Coteries of New York,3.17,58,63,1170,4,,2019,12,4,3.5,-0.33000000000000007,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,multi_platform,4,5
11159,Shelter 2,3.44,98,99,1169,3,,2015,3,1,2.9,0.54,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,pc_only,3,2
21262,MDK,3.56,174,174,1168,1,Mature,1997,4,2,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,multi_platform,4,2
13339,They Bleed Pixels,3.39,92,92,1168,3,,2012,8,3,3.7,-0.31000000000000005,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,3,1
12879,Freestyle2: Street Basketball,2.43,67,70,1168,1,,2015,4,2,,,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,pc_only,1,1
9920,War for the Overworld,3.03,70,73,1168,5,Teen,2015,4,2,3.25,-0.2200000000000002,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,pc_only,3,2
29391,Eye of the Beholder,3.21,56,56,1167,1,,1990,1,1,,,4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,pc_only,6,2
28412,Viva Piñata,3.58,165,167,1167,34,Everyone,2007,10,4,4.05,-0.46999999999999975,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,multi_platform,3,2
16790,Fallen Earth Free2Play,2.09,54,54,1167,1,,2012,2,1,3.55,-1.46,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,pc_only,1,1
5542,Devil May Cry 3: Dante's Awakening,4.38,536,542,1167,1,Mature,2005,2,1,3.9,0.48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,multi_platform,4,1
17509,Racer 8,1.57,46,46,1166,3,,2014,6,2,,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,pc_only,2,1
17869,The Hat Man: Shadow Ward,1.78,67,67,1165,3,,2016,6,2,,,9,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,pc_only,2,1
62864,Simple Story - Alex,2.06,35,36,1164,1,,2018,3,1,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc_only,1,1
1892,Nihilumbra,3.4,110,111,1164,3,,2012,6,2,3.75,-0.3500000000000001,5,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,multi_platform,8,5
428839,Rogue Legacy 2,4.0,158,161,1163,6,,2022,4,2,4.4,-0.40000000000000036,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,multi_platform,4,3
428564,Crysis Remastered,3.33,144,146,1163,2,Mature,2020,9,3,3.15,0.18000000000000016,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,multi_platform,4,5
20059,QUAKE II Mission Pack: The Reckoning,3.33,56,57,1163,1,Mature,1998,5,2,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,pc_only,1,1
709004,Grand Theft Auto: San Andreas – The Definitive Edition,3.06,153,155,1162,3,,2021,11,4,,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,multi_platform,7,2
558984,Knockout City,3.15,95,101,1162,2,Everyone 10+,2021,5,2,4.1,-0.9499999999999997,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,multi_platform,6,4
375279,Little Big Workshop,3.41,63,63,1162,4,Everyone,2019,10,4,3.5,-0.08999999999999986,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,multi_platform,4,4
21350,QUAKE Mission Pack 1: Scourge of Armagon,3.58,63,65,1162,1,,1997,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,pc_only,1,1
14105,Sakura Spirit,2.51,60,61,1162,4,,2014,7,3,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,3,1
3675,PixelJunk Shooter Ultimate,3.07,140,140,1162,3,Everyone 10+,2014,6,2,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,multi_platform,3,2
121,Street Fighter IV,3.78,212,213,1162,3,Mature,2009,2,1,4.55,-0.77,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,multi_platform,5,5
295123,Sigma Theory: Global Cold War,2.81,31,31,1161,2,Everyone 10+,2019,4,2,,,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,pc_only,4,3
12955,"RIVE: Wreck, Hack, Die, Retry!",2.91,53,53,1161,3,,2016,9,3,,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,multi_platform,5,2
16825,Blocks That Matter,2.84,63,63,1160,2,,2011,8,3,3.6,-0.7600000000000002,5,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,pc_only,3,2
4193,Planets Under Attack,2.34,41,41,1160,3,Everyone 10+,2012,9,3,,,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,multi_platform,4,3
10969,Caveblazers,3.13,54,54,1159,4,,2016,4,2,,,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,multi_platform,2,3
9980,Emily is Away Too,3.84,124,125,1159,3,,2017,5,2,4.05,-0.20999999999999996,5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,pc_only,3,1
236697,Luigi's Mansion 3,4.27,377,385,1158,0,Everyone,2019,10,4,4.3,-0.03000000000000025,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,console_only,1,1
16311,Anna's Quest,3.68,70,72,1158,4,Teen,2015,7,3,3.7,-0.020000000000000018,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,pc_only,4,3
16224,Iron Brigade,2.77,99,99,1158,1,Teen,2010,8,3,3.75,-0.98,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,multi_platform,2,2
21320,QUAKE Mission Pack 2: Dissolution of Eternity,3.5,58,60,1157,1,,1997,3,1,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,pc_only,1,1
362860,"Cook, Serve, Delicious! 3?!",3.48,31,31,1155,3,,2020,1,1,,,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,multi_platform,3,7
720,The Dwarves,3.12,56,59,1155,2,,2016,11,4,3.05,0.07000000000000028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,multi_platform,5,4
349679,Autonauts,3.28,32,32,1154,4,,2019,10,4,,,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,pc_only,1,2
18002,Divinity: Dragon Commander,3.14,107,107,1154,3,Teen,2013,8,3,3.8,-0.6599999999999997,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,pc_only,2,2
10081,Detention,4.1,137,141,1154,4,,2017,1,1,4.15,-0.05000000000000071,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,multi_platform,7,4
1105,Duke Nukem 3D: 20th Anniversary World Tour,3.98,126,127,1154,2,Mature,2016,10,4,3.6,0.3799999999999999,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,multi_platform,4,4
842402,Dredge,4.3,207,211,1153,8,,2023,3,1,,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,multi_platform,6,4
16943,Megabyte Punch,2.38,42,42,1153,1,Everyone,2013,8,3,3.45,-1.0700000000000003,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,multi_platform,4,3
3642,Abyss Odyssey,2.8,68,69,1153,5,Mature,2014,7,3,3.45,-0.6500000000000004,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,multi_platform,4,3
3433,Evolve,2.71,223,226,1153,4,Mature,2015,2,1,3.8,-1.0899999999999999,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,multi_platform,3,1
387247,Endzone - A World Apart,3.51,45,45,1152,3,,2021,3,1,,,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,multi_platform,3,2
18276,The Ball,2.67,79,79,1152,1,Adults Only,2010,10,4,3.4,-0.73,5,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,pc_only,1,2
16711,Blackguards 2,3.02,47,47,1152,4,,2015,1,1,3.7,-0.6800000000000002,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,multi_platform,4,4
14933,Space Channel 5: Part 2,3.53,47,49,1152,1,Teen,2002,2,1,3.9,-0.3700000000000001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,multi_platform,3,1
13605,Victoria II,3.83,111,111,1152,4,,2010,8,3,3.75,0.08000000000000007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,pc_only,1,2
12732,Dungeon Fighter Online,2.55,66,67,1152,3,,2016,8,3,3.9,-1.35,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,pc_only,1,1
214,Disc Jam,2.97,220,220,1152,3,Everyone 10+,2017,3,1,,,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,multi_platform,3,3
19579,Cubetractor,1.94,35,35,1151,1,,2013,5,2,3.75,-1.81,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,pc_only,2,1
8798,TRAUMA,2.3,57,57,1151,1,,2011,8,3,3.1,-0.8000000000000003,4,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,pc_only,3,2
10004,Mages of Mystralia,3.22,45,46,1150,4,,2017,5,2,3.75,-0.5299999999999998,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,multi_platform,4,6
2343,Wizorb,3.47,57,57,1150,2,Everyone 10+,2011,11,4,4.05,-0.5799999999999996,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,4,2
647552,Call of Duty: Vanguard,3.1,130,136,1149,9,,2021,11,4,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,multi_platform,5,3
19320,Recettear: An Item Shop's Tale,3.82,82,82,1149,5,,2010,9,3,4.1,-0.2799999999999998,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,pc_only,1,2
13977,Airscape - The Fall of Gravity,2.03,58,58,1149,3,,2015,8,3,,,10,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,pc_only,3,1
10667,Paradigm,3.18,43,45,1149,3,,2017,4,2,4.3,-1.1199999999999997,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,pc_only,3,3
3458,MONOPOLY PLUS,3.48,177,180,1149,4,Everyone,2014,11,4,,,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,multi_platform,5,4
485010,Mass Effect: Andromeda Deluxe Edition,3.46,82,83,1148,4,,2020,6,2,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pc_only,1,1
274757,Sayonara Wild Hearts,4.4,299,307,1148,2,Everyone 10+,2019,9,3,4.25,0.15000000000000036,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,multi_platform,6,5
46080,Fell Seal: Arbiter's Mark,3.39,35,36,1148,3,Teen,2018,8,3,,,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,multi_platform,6,5
45424,The Adventure Pals,3.42,42,43,1148,5,Everyone 10+,2018,4,2,3.85,-0.43000000000000016,6,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,multi_platform,5,5
16467,Journey to the Center of the Earth,1.87,47,47,1148,4,,2003,2,1,3.25,-1.38,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,pc_only,3,2
15967,Call of Duty: Advanced Warfare - Gold Edition,3.45,175,175,1148,8,Adults Only,2014,11,4,3.9,-0.44999999999999973,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc_only,1,1
52370,Metal Gear Solid 2: Sons of Liberty,4.34,551,558,1147,12,Mature,2001,11,4,4.8,-0.45999999999999996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,console_only,5,2
4588,SHIFT 2 UNLEASHED,3.54,164,164,1146,2,Everyone 10+,2011,3,1,4.2,-0.6600000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,multi_platform,3,3
62505,Genesis Noir,3.63,79,79,1144,2,,2021,3,1,4.0,-0.3700000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,multi_platform,4,4
62423,Dicey Dungeons,4.07,161,163,1144,4,Teen,2019,8,3,4.45,-0.3799999999999999,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,multi_platform,5,5
10992,OneShot,4.23,184,191,1143,4,,2016,12,4,4.2,0.03000000000000025,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,2,1
3403,DEAD OR ALIVE 5 Last Round,3.73,121,123,1143,1,Mature,2015,2,1,3.55,0.18000000000000016,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,multi_platform,5,3
19705,Freespace 2,3.17,74,75,1141,1,Teen,1999,9,3,4.55,-1.38,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,pc_only,1,2
2058,Bound,3.19,233,237,1141,0,Everyone 10+,2016,8,3,3.55,-0.3599999999999999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,console_only,1,1
4228,Of Orcs and Men,3.01,80,84,1139,1,Mature,2012,10,4,3.45,-0.4400000000000004,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,multi_platform,2,2
46404,Keyboard Killers,1.91,35,35,1138,1,,2017,9,3,,,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,pc_only,1,1
10611,Full Metal Furies,3.44,63,63,1138,6,,2018,1,1,,,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,multi_platform,3,3
3666,Tales From Space: Mutant Blobs Attack,3.19,76,77,1138,3,,2012,2,1,4.15,-0.9600000000000004,4,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,multi_platform,6,4
309190,Black Survival: Eternal Return,2.6,48,48,1137,2,,2023,7,3,,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,pc_only,1,1
64491,Tales of the Neon Sea,3.03,28,30,1137,1,Teen,2018,11,4,,,4,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,pc_only,2,5
28454,The Witcher 2: Assassins of Kings,4.32,576,585,1137,41,Mature,2011,5,2,4.4,-0.08000000000000007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,multi_platform,3,4
12241,Oceanhorn: Monster of Uncharted Seas,3.47,109,112,1137,4,,2013,11,4,3.7,-0.22999999999999998,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,multi_platform,8,7
9962,Duelyst,3.38,101,101,1136,1,,2016,8,3,4.1,-0.7199999999999998,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,pc_only,2,1
15850,STAR WARS Galactic Battlegrounds Saga,3.71,77,79,1135,1,Teen,2001,11,4,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,pc_only,1,2
10446,Turok 2: Seeds of Evil,4.08,71,71,1135,1,Teen,1998,10,4,,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,multi_platform,5,5
5445,PixelJunk Eden,2.97,67,67,1135,2,Everyone 10+,2008,7,3,4.05,-1.0799999999999996,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,multi_platform,2,2
12246,One Way Heroics,3.09,45,45,1133,2,,2014,2,1,,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,pc_only,1,1
3941,Dragon's Crown,3.83,165,168,1133,2,Teen,2013,7,3,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,console_only,2,1
13504,Eldritch,3.42,78,81,1131,2,,2013,10,4,3.85,-0.43000000000000016,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,pc_only,3,1
3197,Xeodrifter,3.03,129,130,1131,1,,2014,12,4,,,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,multi_platform,6,3
309738,Partisans 1941,3.46,53,54,1130,4,,2020,10,4,3.7,-0.2400000000000002,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,pc_only,1,3
43050,The Witcher 3: Wild Hunt – Hearts of Stone,4.76,673,683,1130,0,Mature,2015,10,4,4.5,0.2599999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,multi_platform,3,4
6321,Lumino City,3.43,69,70,1129,1,Everyone,2014,12,4,3.5,-0.06999999999999984,4,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,pc_only,4,4
451,EARTHLOCK: Festival of Magic,3.16,61,63,1129,6,Everyone 10+,2016,9,3,,,5,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,multi_platform,6,6
19624,Soulbringer,2.53,38,38,1128,1,Teen,2000,6,2,3.5,-0.9700000000000002,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pc_only,1,2
14885,ShipLord,1.96,45,45,1127,5,,2015,12,4,,,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,3,1
20270,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,2.7,73,73,1125,1,,2011,11,4,,,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,pc_only,3,1
13054,Bit Blaster XL,2.62,68,68,1124,3,,2016,1,1,,,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,3,1
55445,Eye of the Beholder II: The Legend of Darkmoon,2.83,36,36,1122,1,,1991,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pc_only,2,1
15272,System Shock,3.87,118,120,1122,2,,2023,5,2,3.9,-0.029999999999999805,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,multi_platform,6,3
4853,God of War: Ghost of Sparta,4.15,386,393,1122,7,Mature,2010,11,4,4.3,-0.14999999999999947,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,console_only,2,1
3905,URBAN TRIAL FREESTYLE,2.7,99,99,1122,3,,2013,2,1,2.9,-0.19999999999999973,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,multi_platform,5,6
1303,NBA 2K17,3.33,133,133,1122,14,,2016,9,3,4.5,-1.17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,multi_platform,6,4
181,Hearthstone,3.91,617,622,1122,9,Teen,2014,3,1,4.5,-0.5899999999999999,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,pc_only,4,2
17753,Death Rally (Classic),3.13,38,38,1121,1,,1996,9,3,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,pc_only,2,1
5131,PixelJunk Shooter,3.38,65,65,1121,3,Everyone 10+,2009,12,4,3.65,-0.27,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,multi_platform,4,3
4936,Dead Nation,3.49,201,203,1121,1,Mature,2010,11,4,,,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,console_only,2,1
9716,BeamNG.drive,4.18,127,130,1120,5,Everyone 10+,2015,5,2,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,pc_only,2,2
49353,FRAMED Collection,3.87,46,47,1119,2,,2018,5,2,3.95,-0.08000000000000007,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,multi_platform,4,2
283973,Doritos Crash Course,3.2,96,96,1118,0,Everyone,2010,8,3,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,multi_platform,3,2
58878,Team Sonic Racing,3.27,111,113,1118,2,Everyone,2019,5,2,3.6,-0.33000000000000007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,multi_platform,5,4
19374,Ghost Master,3.75,75,75,1118,1,Everyone 10+,2003,8,3,4.05,-0.2999999999999998,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,pc_only,1,2
16073,Confrontation,2.05,38,38,1118,1,,2012,4,2,2.55,-0.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,pc_only,1,1
12039,Niche - a genetics survival game,3.17,47,47,1116,2,,2016,9,3,,,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,multi_platform,5,3
2909,Tharsis,2.93,45,45,1116,4,,2016,1,1,3.05,-0.11999999999999966,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,multi_platform,5,5
249,Ys Origin,3.88,93,93,1116,5,Teen,2006,12,4,3.8,0.08000000000000007,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,multi_platform,4,5
20804,Enemy Mind,2.07,43,43,1115,3,,2014,6,2,,,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,1,1
17177,Umbrella Corps /Biohazard Umbrella Corps,1.85,84,86,1115,5,Mature,2016,6,2,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,multi_platform,2,2
